'dtype',id,'name',price,author,genre,publisher,controller_support
'Game',912,'Dead Space',19.99,null,null,null,1
'Game',913,'Command & Conquer: Red Alert 3',19.99,null,null,null,0
'Game',914,'The Settlers(r): Rise Of An Empire Gold Edition',19.99,null,null,null,0
'Game',915,'Galactic Bowling',19.99,null,null,null,0
'Game',916,'Red Faction Guerrilla Steam Edition',19.99,null,null,null,1
'Game',917,'Company of Heroes: Tales of Valor',19.99,null,null,null,0
'Game',918,'Warhammer(r) 40000: Dawn of War(r) II Chaos Rising',19.99,null,null,null,0
'Game',919,'The Witcher 2: Assassins of Kings Enhanced Edition',19.99,null,null,null,0
'Game',920,'LEGO Batman',19.99,null,null,null,1
'Game',921,'F.E.A.R. 3',19.99,null,null,null,0
'Game',922,'LEGO Harry Potter: Years 1-4',19.99,null,null,null,1
'Game',923,'Street Fighter(r) IV',19.99,null,null,null,0
'Game',924,'Resident Evil(tm) 5/ Biohazard 5(r)',19.99,null,null,null,1
'Game',925,'Fallout 3: Game of the Year Edition',19.99,null,null,null,0
'Game',926,'Worms Reloaded',19.99,null,null,null,0
'Game',927,'Trainz: Classic Cabon City',19.99,null,null,null,0
'Game',928,'Trainz Settle and Carlisle',19.99,null,null,null,0
'Game',929,'SPORE(tm) Galactic Adventures',19.99,null,null,null,0
'Game',930,'Burnout Paradise: The Ultimate Box',19.99,null,null,null,0
'Game',931,'SimCity(tm) 4 Deluxe Edition',19.99,null,null,null,0
'Game',932,'Command & Conquer: Red Alert 3 - Uprising',19.99,null,null,null,0
'Game',933,'Command & Conquer 3: Kanes Wrath',19.99,null,null,null,0
'Game',934,'Need for Speed: Shift',19.99,null,null,null,0
'Game',935,'Battlefield: Bad Company(tm) 2',19.99,null,null,null,0
'Game',936,'Mass Effect 2',19.99,null,null,null,0
'Game',937,'Crayon Physics Deluxe',19.99,null,null,null,0
'Game',938,'Summer Athletics',19.99,null,null,null,0
'Game',939,'Dangerous High School Girls in Trouble!(tm)',19.99,null,null,null,0
'Game',940,'Guild Wars(r) Game of the Year Edition',19.99,null,null,null,0
'Game',941,'Guild Wars Factions(r)',19.99,null,null,null,0
'Game',942,'Guild Wars Nightfall(r)',19.99,null,null,null,0
'Game',943,'Guild Wars: Eye of the North(r)',19.99,null,null,null,0
'Game',944,'Tales of Monkey Island Complete Pack',19.99,null,null,null,0
'Game',945,'Back to the Future: The Game',19.99,null,null,null,0
'Game',946,'Tunnel Rats',19.99,null,null,null,0
'Game',947,'LEGO(r) Indiana Jones(tm): The Original Adventures',19.99,null,null,null,0
'Game',948,'STAR WARS(tm) The Clone Wars(tm) - Republic Heroes(tm)',19.99,null,null,null,0
'Game',949,'STAR WARS(tm) - The Force Unleashed(tm) Ultimate Sith Edition',19.99,null,null,null,0
'Game',950,'LEGO(r) Star Wars(tm) - The Complete Saga',19.99,null,null,null,1
'Game',951,'LEGO(r) Indiana Jones(tm) 2: The Adventure Continues',19.99,null,null,null,0
'Game',952,'STAR WARS(tm) Empire at War - Gold Pack',19.99,null,null,null,0
'Game',953,'STAR WARS(tm): The Force Unleashed(tm) II',19.99,null,null,null,0
'Game',954,'LEGO(r) Star Wars(tm) III - The Clone Wars(tm)',19.99,null,null,null,0
'Game',955,'Delta Force Xtreme 2',19.99,null,null,null,0
'Game',956,'Delta Force: Xtreme',19.99,null,null,null,0
'Game',957,'Joint Operations: Combined Arms Gold',19.99,null,null,null,0
'Game',958,'Lord of the Rings: War in the North',19.99,null,null,null,0
'Game',959,'Tom Clancys Splinter Cell Conviction(tm) Deluxe Edition',19.99,null,null,null,0
'Game',960,'Assassins Creed 2 Deluxe Edition',19.99,null,null,null,0
'Game',961,'Driver San Francisco',19.99,null,null,null,0
'Game',962,'Drakensang: The River of Time',19.99,null,null,null,0
'Game',963,'Elizabeth Find M.D. - Diagnosis Mystery - Season 2',19.99,null,null,null,0
'Game',964,'Arma 2: Operation Arrowhead',19.99,null,null,null,0
'Game',965,'Napoleon: Total War(tm)',19.99,null,null,null,0
'Game',966,'Sid Meiers Civilization(r) IV',19.99,null,null,null,0
'Game',967,'Sid Meiers Civilization IV: Colonization',19.99,null,null,null,0
'Game',968,'Sniper: Ghost Warrior 2',19.99,null,null,null,1
'Game',969,'Batman: Arkham Asylum Game of the Year Edition',19.99,null,null,null,0
'Game',970,'Batman: Arkham Asylum Game of the Year Edition',19.99,null,null,null,0
'Game',971,'Red Orchestra 2: Heroes of Stalingrad with Rising Storm',19.99,null,null,null,0
'Game',972,'Trine 2: Complete Story',19.99,null,null,null,1
'Game',973,'Trine 2: Complete Story',19.99,null,null,null,1
'Game',974,'Darkest of Days',19.99,null,null,null,0
'Game',975,'Jewel Quest Pack',19.99,null,null,null,0
'Game',976,'Jewel Quest Pack',19.99,null,null,null,0
'Game',977,'Jewel Quest Pack',19.99,null,null,null,0
'Game',978,'Jewel Quest Pack',19.99,null,null,null,0
'Game',979,'Portal 2',19.99,null,null,null,1
'Game',980,'Call of Duty(r): Modern Warfare(r) 2',19.99,null,null,null,0
'Game',981,'Jagged Alliance 2 Gold',19.99,null,null,null,0
'Game',982,'Jagged Alliance 2 Gold',19.99,null,null,null,0
'Game',983,'Crysis Warhead(r)',19.99,null,null,null,0
'Game',984,'Tom Clancys Splinter Cell Conviction(tm) Deluxe Edition',19.99,null,null,null,0
'Game',985,'Sid Meiers Civilization(r) IV',19.99,null,null,null,0
'Game',986,'Sid Meiers Civilization IV: Colonization',19.99,null,null,null,0
'Game',987,'Batman: Arkham Asylum Game of the Year Edition',19.99,null,null,null,0
'Game',988,'Trine 2: Complete Story',19.99,null,null,null,1
'Game',989,'Jewel Quest Pack',19.99,null,null,null,0
'Game',990,'Jewel Quest Pack',19.99,null,null,null,0
'Game',991,'Jewel Quest Pack',19.99,null,null,null,0
'Game',992,'Earthworm Jim 2',19.99,null,null,null,0
'Game',993,'FINAL FANTASY(r) XIV: A Realm Reborn(tm)',19.99,null,null,null,0
'Game',994,'Freeze Tag Fun Pack #1',19.99,null,null,null,0
'Game',995,'ArcaniA',19.99,null,null,null,0
'Game',996,'Serious Sam HD: The Second Encounter',19.99,null,null,null,1
'Game',997,'Earthworm Jim 3D',19.99,null,null,null,0
'Game',998,'S.T.A.L.K.E.R.: Call of Pripyat',19.99,null,null,null,0
'Game',999,'Transformers(tm): War for Cybertron(tm)',19.99,null,null,null,0
'Game',1000,'Sword of the Stars II: Enhanced Edition',19.99,null,null,null,0
'Game',1001,'Devil May Cry 4',19.99,null,null,null,1
'Game',1002,'Lost Planet: Extreme Condition Colonies Edition',19.99,null,null,null,0
'Game',1003,'Dead Rising(r) 2',19.99,null,null,null,0
'Game',1004,'Lost Planet(r) 2',19.99,null,null,null,0
'Game',1005,'Dead Rising 2: Off the Record',19.99,null,null,null,0
'Game',1006,'Command & Conquer 4: Tiberian Twilight',19.99,null,null,null,0
'Game',1007,'Dead Space(tm) 2',19.99,null,null,null,0
'Game',1008,'Medal of Honor(tm)',19.99,null,null,null,0
'Game',1009,'Medal of Honor(tm)',19.99,null,null,null,0
'Game',1010,'Need For Speed: Hot Pursuit',19.99,null,null,null,0
'Game',1011,'The Sims(tm) 3',19.99,null,null,null,0
'Game',1012,'Shift 2 Unleashed',19.99,null,null,null,0
'Game',1013,'The Sims(tm) 3',19.99,null,null,null,0
'Game',1014,'Assassins Creed 2 Deluxe Edition',19.99,null,null,null,0
'Game',1015,'Assassins Creed(r) Brotherhood',19.99,null,null,null,0
'Game',1016,'The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition',19.99,null,null,null,0
'Game',1017,'Might & Magic: Heroes VI',19.99,null,null,null,0
'Game',1018,'Anno 2070(tm)',19.99,null,null,null,0
'Game',1019,'Mount & Blade: Warband',19.99,null,null,null,0
'Game',1020,'Ship Simulator Extremes',19.99,null,null,null,0
'Game',1021,'Magic: The Gathering - Duels of the Planeswalkers 2012',19.99,null,null,null,0
'Game',1022,'Borderlands 2',19.99,null,null,null,1
'Game',1023,'Darksiders(tm)',19.99,null,null,null,0
'Game',1024,'Darksiders(tm)',19.99,null,null,null,0
'Game',1025,'Red Faction(r): Armageddon(tm)',19.99,null,null,null,0
'Game',1026,'MX vs. ATV Reflex',19.99,null,null,null,0
'Game',1027,'Amnesia: The Dark Descent',19.99,null,null,null,1
'Game',1028,'Jagged Alliance - Back in Action',19.99,null,null,null,0
'Game',1029,'Duke Nukem Forever',19.99,null,null,null,0
'Game',1030,'Blood Bowl(r) Legendary Edition',19.99,null,null,null,0
'Game',1031,'Gothic 1',19.99,null,null,null,0
'Game',1032,'Take On Helicopters',19.99,null,null,null,0
'Game',1033,'The Bureau: XCOM Declassified',19.99,null,null,null,1
'Game',1034,'Recettear: An Item Shops Tale',19.99,null,null,null,0
'Game',1035,'Evochron Mercenary',19.99,null,null,null,0
'Game',1036,'Sonic Generations Collection',19.99,null,null,null,1
'Game',1037,'The Elder Scrolls V: Skyrim',19.99,null,null,null,0
'Game',1038,'Cities in Motion',19.99,null,null,null,0
'Game',1039,'Majesty 2 Collection',19.99,null,null,null,0
'Game',1040,'Pride of Nations',19.99,null,null,null,0
'Game',1041,'Hector: Badge of Carnage - Full Series',19.99,null,null,null,0
'Game',1042,'Bulletstorm(tm)',19.99,null,null,null,0
'Game',1043,'Kingdoms of Amalur: Reckoning(tm)',19.99,null,null,null,0
'Game',1044,'Vessel',19.99,null,null,null,1
'Game',1045,'Achron',19.99,null,null,null,0
'Game',1046,'L.A. Noire',19.99,null,null,null,0
'Game',1047,'Guardians of Middle-earth',19.99,null,null,null,1
'Game',1048,'Naval War: Arctic Circle',19.99,null,null,null,0
'Game',1049,'Batman: Arkham City - Game of the Year Edition',19.99,null,null,null,0
'Game',1050,'Dungeons - The Dark Lord',19.99,null,null,null,0
'Game',1051,'Torchlight II',19.99,null,null,null,0
'Game',1052,'Geneforge 1',19.99,null,null,null,0
'Game',1053,'Geneforge 2',19.99,null,null,null,0
'Game',1054,'Geneforge 3',19.99,null,null,null,0
'Game',1055,'Geneforge 4: Rebellion',19.99,null,null,null,0
'Game',1056,'Geneforge 5: Overthrow',19.99,null,null,null,0
'Game',1057,'Sins of a Solar Empire(r): Trinity',19.99,null,null,null,0
'Game',1058,'Wolfenstein: The New Order',19.99,null,null,null,0
'Game',1059,'Jurassic Park: The Game',19.99,null,null,null,0
'Game',1060,'Assassins Creed(r) Revelations',19.99,null,null,null,0
'Game',1061,'Impire',19.99,null,null,null,0
'Game',1062,'Hitman: Absolution(tm)',19.99,null,null,null,0
'Game',1063,'Tomb Raider',19.99,null,null,null,1
'Game',1064,'Fortune Summoners',19.99,null,null,null,0
'Game',1065,'Max Payne 3',19.99,null,null,null,0
'Game',1066,'LEGO Harry Potter: Years 5-7',19.99,null,null,null,1
'Game',1067,'Confrontation',19.99,null,null,null,0
'Game',1068,'Lumino City',19.99,null,null,null,0
'Game',1069,'3DMark 11',19.99,null,null,null,0
'Game',1070,'The Testament of Sherlock Holmes',19.99,null,null,null,0
'Game',1071,'Warlock 2: The Exiled',19.99,null,null,null,0
'Game',1072,'Cladun X2',19.99,null,null,null,0
'Game',1073,'Ys Origin',19.99,null,null,null,0
'Game',1074,'Rayman(r) Origins',19.99,null,null,null,1
'Game',1075,'Doom 3: BFG Edition',19.99,null,null,null,0
'Game',1076,'Assassins Creed(r) III',19.99,null,null,null,0
'Game',1077,'F1 2012(tm)',19.99,null,null,null,0
'Game',1078,'Omerta - City of Gangsters',19.99,null,null,null,0
'Game',1079,'Game of Thrones',19.99,null,null,null,1
'Game',1080,'Batman(tm): Arkham Origins',19.99,null,null,null,1
'Game',1081,'Strike Suit Zero',19.99,null,null,null,1
'Game',1082,'Cortex Command',19.99,null,null,null,1
'Game',1083,'Nancy Drew: Tomb of the Lost Queen',19.99,null,null,null,0
'Game',1084,'Check vs Mate',19.99,null,null,null,0
'Game',1085,'DARK SOULS(tm): Prepare To Die(tm) Edition',19.99,null,null,null,0
'Game',1086,'Test Drive: Ferrari Racing Legends',19.99,null,null,null,0
'Game',1087,'Sonic & All-Stars Racing Transformed',19.99,null,null,null,1
'Game',1088,'Tom Clancys Ghost Recon: Future Soldier(tm)',19.99,null,null,null,0
'Game',1089,'LEGO(r) Batman 2 DC Super Heroes(tm)',19.99,null,null,null,1
'Game',1090,'LEGO The Lord of the Rings',19.99,null,null,null,1
'Game',1091,'The Book of Unwritten Tales',19.99,null,null,null,0
'Game',1092,'Alien Rage - Unlimited',19.99,null,null,null,0
'Game',1093,'Unity of Command: Stalingrad Campaign',19.99,null,null,null,0
'Game',1094,'PAYDAY 2',19.99,null,null,null,1
'Game',1095,'Scribblenauts Unlimited',19.99,null,null,null,0
'Game',1096,'Mercenary Kings',19.99,null,null,null,1
'Game',1097,'Divinity II: Developers Cut',19.99,null,null,null,0
'Game',1098,'Antichamber',19.99,null,null,null,0
'Game',1099,'Trials Evolution: Gold Edition',19.99,null,null,null,0
'Game',1100,'Far Cry 3',19.99,null,null,null,0
'Game',1101,'Farming Simulator 2013 Titanium Edition',19.99,null,null,null,0
'Game',1102,'Nancy Drew: The Deadly Device',19.99,null,null,null,0
'Game',1103,'Age of Empires II HD',19.99,null,null,null,0
'Game',1104,'The Book of Unwritten Tales: The Critter Chronicles',19.99,null,null,null,0
'Game',1105,'Aarklash: Legacy',19.99,null,null,null,0
'Game',1106,'Wargame: Airland Battle',19.99,null,null,null,0
'Game',1107,'THE KING OF FIGHTERS XIII STEAM EDITION',19.99,null,null,null,1
'Game',1108,'Blockscape',19.99,null,null,null,0
'Game',1109,'The Sims(tm) 3',19.99,null,null,null,0
'Game',1110,'Folk Tale',19.99,null,null,null,0
'Game',1111,'Iron Sky: Invasion',19.99,null,null,null,0
'Game',1112,'Cities in Motion 2',19.99,null,null,null,0
'Game',1113,'Nancy Drew: the Ghost of Thornton Hall',19.99,null,null,null,0
'Game',1114,'Hegemony Rome: The Rise of Caesar',19.99,null,null,null,0
'Game',1115,'Kinetic Void',19.99,null,null,null,0
'Game',1116,'March of the Eagles',19.99,null,null,null,0
'Game',1117,'Castle Story',19.99,null,null,null,0
'Game',1118,'Baldurs Gate: Enhanced Edition',19.99,null,null,null,0
'Game',1119,'Ace Combat Assault Horizon - Enhanced Edition',19.99,null,null,null,0
'Game',1120,'TrackMania2 Canyon',19.99,null,null,null,0
'Game',1121,'Hacker Evolution IMMERSION',19.99,null,null,null,0
'Game',1122,'ShootMania Storm',19.99,null,null,null,0
'Game',1123,'Armada 2526 Gold Edition',19.99,null,null,null,0
'Game',1124,'Cities XL Platinum',19.99,null,null,null,0
'Game',1125,'Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded',19.99,null,null,null,0
'Game',1126,'Eador. Masters of the Broken World',19.99,null,null,null,0
'Game',1127,'Gone Home',19.99,null,null,null,1
'Game',1128,'Bridge Project',19.99,null,null,null,0
'Game',1129,'Distance',19.99,null,null,null,0
'Game',1130,'Kenshi',19.99,null,null,null,0
'Game',1131,'Rising Storm Game of the Year Edition',19.99,null,null,null,0
'Game',1132,'Jack Keane 2 - The Fire Within',19.99,null,null,null,0
'Game',1133,'Mortal Kombat Komplete Edition',19.99,null,null,null,1
'Game',1134,'Expeditions: Conquistador',19.99,null,null,null,0
'Game',1135,'Battle Worlds: Kronos',19.99,null,null,null,0
'Game',1136,'Transistor',19.99,null,null,null,1
'Game',1137,'The Banner Saga',19.99,null,null,null,1
'Game',1138,'Deus Ex: Human Revolution - Directors Cut',19.99,null,null,null,0
'Game',1139,'Outlast',19.99,null,null,null,1
'Game',1140,'7 Grand Steps: What Ancients Begat',19.99,null,null,null,0
'Game',1141,'Amnesia: A Machine for Pigs',19.99,null,null,null,1
'Game',1142,'PAC-MAN(tm) and the Ghostly Adventures',19.99,null,null,null,0
'Game',1143,'Dead State: Reanimated',19.99,null,null,null,0
'Game',1144,'Quadrilateral Cowboy',19.99,null,null,null,0
'Game',1145,'MotoGP(tm)13',19.99,null,null,null,1
'Game',1146,'Kill to Collect',19.99,null,null,null,1
'Game',1147,'Injustice: Gods Among Us Ultimate Edition',19.99,null,null,null,1
'Game',1148,'In Verbis Virtus',19.99,null,null,null,1
'Game',1149,'Sir You Are Being Hunted',19.99,null,null,null,0
'Game',1150,'Banished',19.99,null,null,null,0
'Game',1151,'TrackMania2 Valley',19.99,null,null,null,0
'Game',1152,'Invisible Inc.',19.99,null,null,null,0
'Game',1153,'SpellForce 2 - Demons of the Past',19.99,null,null,null,0
'Game',1154,'ENSLAVED(tm): Odyssey to the West(tm) Premium Edition',19.99,null,null,null,1
'Game',1155,'Disney Epic Mickey 2:  The Power of Two',19.99,null,null,null,1
'Game',1156,'Etherium',19.99,null,null,null,0
'Game',1157,'Trials Fusion(tm)',19.99,null,null,null,0
'Game',1158,'MASSIVE CHALICE',19.99,null,null,null,1
'Game',1159,'The Typing of The Dead: Overkill',19.99,null,null,null,0
'Game',1160,'Legends of Eisenwald',19.99,null,null,null,0
'Game',1161,'Salvation Prophecy',19.99,null,null,null,1
'Game',1162,'Dominions 3: The Awakening',19.99,null,null,null,0
'Game',1163,'Door Kickers',19.99,null,null,null,0
'Game',1164,'LEGO(r) Marvel(tm) Super Heroes',19.99,null,null,null,1
'Game',1165,'Ancient Space',19.99,null,null,null,0
'Game',1166,'Scribblenauts Unmasked: A DC Comics Adventure',19.99,null,null,null,0
'Game',1167,'A-Train 8',19.99,null,null,null,0
'Game',1168,'The Legend of Heroes: Trails in the Sky',19.99,null,null,null,0
'Game',1169,'Damned',19.99,null,null,null,0
'Game',1170,'Livelock',19.99,null,null,null,1
'Game',1171,'World of Diving',19.99,null,null,null,1
'Game',1172,'Space Pirates And Zombies 2',19.99,null,null,null,1
'Game',1173,'Rust',19.99,null,null,null,0
'Game',1174,'Rocket League(r)',19.99,null,null,null,1
'Game',1175,'McDROID',19.99,null,null,null,1
'Game',1176,'Axis Game Factorys AGFPRO v3',19.99,null,null,null,0
'Game',1177,'Steam Marines',19.99,null,null,null,0
'Game',1178,'Duskers',19.99,null,null,null,0
'Game',1179,'resident evil 4 / biohazard 4',19.99,null,null,null,1
'Game',1180,'Entropy',19.99,null,null,null,0
'Game',1181,'Jagged Alliance Flashback',19.99,null,null,null,0
'Game',1182,'Shadows: Heretic Kingdoms',19.99,null,null,null,0
'Game',1183,'Adventure Park',19.99,null,null,null,0
'Game',1184,'MXGP - The Official Motocross Videogame',19.99,null,null,null,0
'Game',1185,'Baldurs Gate II: Enhanced Edition',19.99,null,null,null,0
'Game',1186,'Mosaico',19.99,null,null,null,0
'Game',1187,'J.U.L.I.A.: Among the Stars',19.99,null,null,null,0
'Game',1188,'Hyper Light Drifter',19.99,null,null,null,1
'Game',1189,'Race To Mars',19.99,null,null,null,0
'Game',1190,'Loren The Amazon Princess',19.99,null,null,null,0
'Game',1191,'The Vanishing of Ethan Carter',19.99,null,null,null,1
'Game',1192,'Gauntlet(tm) Slayer Edition',19.99,null,null,null,1
'Game',1193,'EDEN STAR',19.99,null,null,null,0
'Game',1194,'Agarest: Generations of War Zero',19.99,null,null,null,1
'Game',1195,'The Last Tinker(tm): City of Colors',19.99,null,null,null,1
'Game',1196,'Assassins Creed(r) Liberation HD',19.99,null,null,null,0
'Game',1197,'Flockers(tm)',19.99,null,null,null,0
'Game',1198,'Killer is Dead - Nightmare Edition',19.99,null,null,null,1
'Game',1199,'Steam Bandits: Outpost',19.99,null,null,null,0
'Game',1200,'Tesla Effect: A Tex Murphy Adventure',19.99,null,null,null,0
'Game',1201,'Lifeless Planet Premier Edition',19.99,null,null,null,1
'Game',1202,'Gabriel Knight: Sins of the Fathers 20th Anniversary Edition',19.99,null,null,null,0
'Game',1203,'Cloudbuilt',19.99,null,null,null,1
'Game',1204,'GoD Factory: Wingmen',19.99,null,null,null,0
'Game',1205,'Son of Nor',19.99,null,null,null,0
'Game',1206,'Subnautica',19.99,null,null,null,1
'Game',1207,'FORCED SHOWDOWN',19.99,null,null,null,1
'Game',1208,'Lords Of The Fallen(tm)',19.99,null,null,null,0
'Game',1209,'Monochroma',19.99,null,null,null,1
'Game',1210,'Ether One',19.99,null,null,null,1
'Game',1211,'Batman(tm): Arkham Origins Blackgate - Deluxe Edition',19.99,null,null,null,1
'Game',1212,'The LEGO(r) Movie - Videogame',19.99,null,null,null,1
'Game',1213,'Shadowrun Chronicles - Boston Lockdown',19.99,null,null,null,0
'Game',1214,'The Evil Within',19.99,null,null,null,1
'Game',1215,'Panzer Corps',19.99,null,null,null,0
'Game',1216,'From the Depths',19.99,null,null,null,0
'Game',1217,'The Memory of Eldurim',19.99,null,null,null,0
'Game',1218,'Malevolence: The Sword of Ahkranox',19.99,null,null,null,0
'Game',1219,'Pool Nation VR',19.99,null,null,null,0
'Game',1220,'Dex',19.99,null,null,null,1
'Game',1221,'Prominence',19.99,null,null,null,0
'Game',1222,'American Truck Simulator',19.99,null,null,null,0
'Game',1223,'The Last Federation',19.99,null,null,null,0
'Game',1224,'Forestry 2017 - The Simulation',19.99,null,null,null,0
'Game',1225,'Stock Car Extreme',19.99,null,null,null,0
'Game',1226,'Assault Squad 2: Men of War Origins',19.99,null,null,null,0
'Game',1227,'Drox Operative',19.99,null,null,null,0
'Game',1228,'Brigador',19.99,null,null,null,1
'Game',1229,'Alone in the Dark: Illumination(tm)',19.99,null,null,null,0
'Game',1230,'Victorian Admirals',19.99,null,null,null,0
'Game',1231,'Dwelvers',19.99,null,null,null,0
'Game',1232,'Soul Axiom',19.99,null,null,null,1
'Game',1233,'Hover : Revolt Of Gamers',19.99,null,null,null,1
'Game',1234,'Imagine Earth',19.99,null,null,null,0
'Game',1235,'The Banner Saga 2',19.99,null,null,null,1
'Game',1236,'This War of Mine',19.99,null,null,null,0
'Game',1237,'House of the Dying Sun',19.99,null,null,null,1
'Game',1238,'Cornerstone: The Song of Tyrim',19.99,null,null,null,1
'Game',1239,'Solarix',19.99,null,null,null,0
'Game',1240,'Gang Beasts',19.99,null,null,null,1
'Game',1241,'TerraTech',19.99,null,null,null,0
'Game',1242,'Kromaia',19.99,null,null,null,1
'Game',1243,'Tabletop Simulator',19.99,null,null,null,1
'Game',1244,'Metro 2033 Redux',19.99,null,null,null,1
'Game',1245,'Disney Planes',19.99,null,null,null,0
'Game',1246,'Metro: Last Light Redux',19.99,null,null,null,1
'Game',1247,'Rise of Nations: Extended Edition',19.99,null,null,null,0
'Game',1248,'Sunset',19.99,null,null,null,1
'Game',1249,'liteCam HD 5.0: Screen/Stream Capture',19.99,null,null,null,0
'Game',1250,'Strike Suit Zero: Directors Cut',19.99,null,null,null,1
'Game',1251,'Pineview Drive',19.99,null,null,null,0
'Game',1252,'Collapse',19.99,null,null,null,1
'Game',1253,'LARA CROFT AND THE TEMPLE OF OSIRIS(tm)',19.99,null,null,null,1
'Game',1254,'TransOcean: The Shipping Company',19.99,null,null,null,0
'Game',1255,'LogicBots',19.99,null,null,null,0
'Game',1256,'Rebel Galaxy',19.99,null,null,null,1
'Game',1257,'Armello',19.99,null,null,null,1
'Game',1258,'Clandestine',19.99,null,null,null,0
'Game',1259,'Cloud Chamber',19.99,null,null,null,0
'Game',1260,'Firefighters 2014',19.99,null,null,null,0
'Game',1261,'Industry Empire',19.99,null,null,null,0
'Game',1262,'FINAL FANTASY(r) XIII-2',19.99,null,null,null,0
'Game',1263,'Starship Corporation',19.99,null,null,null,0
'Game',1264,'Rise of Prussia Gold',19.99,null,null,null,0
'Game',1265,'Cinders',19.99,null,null,null,0
'Game',1266,'Dark Raid',19.99,null,null,null,0
'Game',1267,'Spirited Heart Deluxe',19.99,null,null,null,0
'Game',1268,'Spice Road',19.99,null,null,null,0
'Game',1269,'BlazBlue: Continuum Shift Extend',19.99,null,null,null,1
'Game',1270,'Valkyria Chronicles(tm)',19.99,null,null,null,1
'Game',1271,'H1Z1 : Just Survive',19.99,null,null,null,0
'Game',1272,'Hive Jump',19.99,null,null,null,1
'Game',1273,'NeonXSZ',19.99,null,null,null,0
'Game',1274,'Lords of Xulima',19.99,null,null,null,0
'Game',1275,'Lucius II',19.99,null,null,null,1
'Game',1276,'Renowned Explorers: International Society',19.99,null,null,null,0
'Game',1277,'Zombies on a Plane',19.99,null,null,null,0
'Game',1278,'Qvadriga',19.99,null,null,null,0
'Game',1279,'Split/Second',19.99,null,null,null,1
'Game',1280,'European Ship Simulator',19.99,null,null,null,0
'Game',1281,'Dragon Fin Soup',19.99,null,null,null,1
'Game',1282,'Miscreated',19.99,null,null,null,0
'Game',1283,'ADR1FT',19.99,null,null,null,1
'Game',1284,'Adventurezator: When Pigs Fly',19.99,null,null,null,0
'Game',1285,'Road Redemption',19.99,null,null,null,1
'Game',1286,'Disney*Pixar Toy Story 3: The Video Game',19.99,null,null,null,1
'Game',1287,'JUJU',19.99,null,null,null,1
'Game',1288,'Eastside Hockey Manager',19.99,null,null,null,0
'Game',1289,'Legends of Persia',19.99,null,null,null,0
'Game',1290,'Battlezone 98 Redux',19.99,null,null,null,0
'Game',1291,'Disney*Pixar Cars 2: The Video Game',19.99,null,null,null,1
'Game',1292,'Disney*Pixar Brave: The Video Game',19.99,null,null,null,0
'Game',1293,'Pirates of the Caribbean: At Worlds End',19.99,null,null,null,0
'Game',1294,'Dungeon Defenders Eternity',19.99,null,null,null,0
'Game',1295,'Ryse: Son of Rome',19.99,null,null,null,1
'Game',1296,'Dangerous',19.99,null,null,null,0
'Game',1297,'Rugby 15',19.99,null,null,null,0
'Game',1298,'Time of Fury',19.99,null,null,null,0
'Game',1299,'Kick-Ass 2',19.99,null,null,null,0
'Game',1300,'Resident Evil / biohazard HD REMASTER',19.99,null,null,null,1
'Game',1301,'INSIDE',19.99,null,null,null,1
'Game',1302,'Worlds',19.99,null,null,null,0
'Game',1303,'Servo',19.99,null,null,null,0
'Game',1304,'The Long Dark',19.99,null,null,null,1
'Game',1305,'Project AURA',19.99,null,null,null,0
'Game',1306,'Stick RPG 2: Directors Cut',19.99,null,null,null,0
'Game',1307,'Hard West',19.99,null,null,null,1
'Game',1308,'In Verbis Virtus',19.99,null,null,null,1
'Game',1309,'Total Pro Golf 3',19.99,null,null,null,0
'Game',1310,'Airship Dragoon',19.99,null,null,null,0
'Game',1311,'Crookz - The Big Heist',19.99,null,null,null,1
'Game',1312,'Deathtrap',19.99,null,null,null,1
'Game',1313,'Basketball Pro Management 2015',19.99,null,null,null,0
'Game',1314,'Breach & Clear: Deadline',19.99,null,null,null,1
'Game',1315,'METAL GEAR SOLID V: GROUND ZEROES',19.99,null,null,null,1
'Game',1316,'LEGO(r) Pirates of the Caribbean: The Video Game',19.99,null,null,null,1
'Game',1317,'Legions of Steel',19.99,null,null,null,0
'Game',1318,'Ys VI: The Ark of Napishtim',19.99,null,null,null,0
'Game',1319,'Broadsword : Age of Chivalry',19.99,null,null,null,0
'Game',1320,'Agarest: Generations of War 2',19.99,null,null,null,0
'Game',1321,'The Masterplan',19.99,null,null,null,0
'Game',1322,'Blackbay Asylum',19.99,null,null,null,0
'Game',1323,'The Abbey',19.99,null,null,null,0
'Game',1324,'The Solus Project',19.99,null,null,null,1
'Game',1325,'Legend of Kay Anniversary',19.99,null,null,null,1
'Game',1326,'A Vampyre Story',19.99,null,null,null,0
'Game',1327,'Super Mega Baseball: Extra Innings',19.99,null,null,null,1
'Game',1328,'Deathsmiles',19.99,null,null,null,1
'Game',1329,'Euro Fishing',19.99,null,null,null,1
'Game',1330,'Kyn',19.99,null,null,null,0
'Game',1331,'Oddworld: New n Tasty',19.99,null,null,null,1
'Game',1332,'Mighty No. 9',19.99,null,null,null,1
'Game',1333,'Randals Monday',19.99,null,null,null,0
'Game',1334,'Disney TRON: Evolution',19.99,null,null,null,0
'Game',1335,'eden*',19.99,null,null,null,0
'Game',1336,'Disney Alice in Wonderland',19.99,null,null,null,1
